id,sender,subject,content,category,is_relevant,timestamp
636,cliente@cliente.com,Deadline do projeto movido,"Bom dia,

Precisamos alinhar alguns pontos sobre deadline do projeto movido.

Podemos conversar hoje?

Abraços,
Theo Aragão",importante,1,2025-06-30T13:42:20.764098
637,premio@sorteio.com,PARABÉNS! Você ganhou R$ 10.000!,"PARABÉNS!!!

PARABÉNS! Você ganhou R$ 10.000!

Clique no link abaixo AGORA!

www.site-suspeito.com/premio",spam,0,2025-06-12T14:35:49.798893
638,cliente@cliente.com,Revisão de código necessária,"Bom dia,

Precisamos alinhar alguns pontos sobre revisão de código necessária.

Podemos conversar hoje?

Abraços,
Luísa Martins",importante,1,2025-07-02T15:17:24.807753
639,joao@hotmail.com,Convite para aniversário no sábado,"Oi!

Convite para aniversário no sábado

Espero sua resposta!

Beijos,
Anthony Gabriel",pessoal,1,2025-06-24T16:05:56.291098
640,promocoes@loja.com,Promoção relâmpago - Apenas hoje,"Promoção especial para você!

Promoção relâmpago - Apenas hoje

Use o cupom: DESCONTO20

Equipe Comercial",promocional,0,2025-06-13T22:31:28.482502
641,promocoes@loja.com,Liquidação de fim de estoque - Reunião de família no domingo,"Promoção especial para você!

Liquidação de fim de estoque

Use o cupom: DESCONTO20

Equipe Comercial",promocional,0,2025-06-12T22:13:37.708239
642,ganhe@dinheiro.com,PARABÉNS! Você ganhou R$ 10.000!,"🚨 URGENTE 🚨

PARABÉNS! Você ganhou R$ 10.000!

Não perca esta chance única!

Confirme seus dados: site-falso.com",spam,0,2025-07-04T00:19:40.061771
643,maria@gmail.com,Lembrete: consulta médica,"Oi!

Lembrete: consulta médica

Espero sua resposta!

Beijos,
Francisco",pessoal,1,2025-07-05T23:40:53.581993
644,naoresponda@spam.com,Clique aqui para receber seu prêmio,"Você foi SELECIONADO!

Clique aqui para receber seu prêmio

Rápido! Oferta por tempo limitado!

Clique aqui: link-perigoso.com",spam,0,2025-06-30T10:00:58.599516
645,newsletter@empresa.com,Cupom de desconto exclusivo,"Promoção especial para você!

Cupom de desconto exclusivo

Use o cupom: DESCONTO20

Equipe Comercial",promocional,0,2025-06-12T14:03:58.067974
646,naoresponda@spam.com,Ganhe dinheiro trabalhando em casa,"🚨 URGENTE 🚨

Ganhe dinheiro trabalhando em casa

Não perca esta chance única!

Confirme seus dados: site-falso.com",spam,0,2025-07-06T03:23:25.036062
647,promocoes@loja.com,Cashback de 20% em compras,"🎉 Cashback de 20% em compras 🎉

Não perca esta oportunidade única!

Visite nossa loja online e aproveite.

Equipe de Marketing",promocional,0,2025-06-19T00:57:18.139289
648,rh@empresa.com,Proposta comercial - Prazo até sexta,"Olá,

Espero que esteja bem. Gostaria de discutir sobre proposta comercial - prazo até sexta.

Por favor, confirme sua disponibilidade.

Atenciosamente,
Luísa Santos",importante,1,2025-07-06T02:23:36.131871
649,ofertas@marketplace.com,Liquidação de fim de estoque,"Promoção especial para você!

Liquidação de fim de estoque

Use o cupom: DESCONTO20

Equipe Comercial",promocional,0,2025-06-11T00:50:54.936034
650,joao@hotmail.com,Fotos das férias em família,"Oi!

Fotos das férias em família

Espero sua resposta!

Beijos,
Ágatha",pessoal,1,2025-06-13T05:41:23.242653
651,maria@gmail.com,Lembrete: consulta médica,"Oi!

Lembrete: consulta médica

Espero sua resposta!

Beijos,
Ana Vitória",pessoal,1,2025-06-22T05:38:32.393306
652,maria@gmail.com,Parabéns pelo novo emprego! - Lembrete: consulta médica,"Olá querido(a),

Lembrete: parabéns pelo novo emprego!

Nos vemos em breve!

Com carinho,
Ana Liz",pessoal,1,2025-07-06T06:21:32.420733
653,projeto@empresa.com,Aprovação de orçamento,"Bom dia,

Precisamos alinhar alguns pontos sobre aprovação de orçamento.

Podemos conversar hoje?

Abraços,
Sophia Fernandes",importante,1,2025-07-06T07:01:47.987926
654,promocoes@loja.com,Promoção relâmpago - Apenas hoje,"Promoção especial para você!

Promoção relâmpago - Apenas hoje

Use o cupom: DESCONTO20

Equipe Comercial",promocional,0,2025-07-03T08:48:37.165507
655,rh@empresa.com,Feedback sobre apresentação,"Prezado(a),

Segue em anexo os documentos relacionados a feedback sobre apresentação.

Qualquer dúvida, estou à disposição.

Cordialmente,
Ana Lívia Barbosa",importante,1,2025-06-24T03:42:23.704762
656,cliente@cliente.com,Entrega do relatório mensal,"Bom dia,

Precisamos alinhar alguns pontos sobre entrega do relatório mensal.

Podemos conversar hoje?

Abraços,
Luiz Felipe da Luz",importante,1,2025-07-09T02:40:22.698637
657,promocoes@loja.com,Cupom de desconto exclusivo,"Promoção especial para você!

Cupom de desconto exclusivo

Use o cupom: DESCONTO20

Equipe Comercial",promocional,0,2025-06-18T10:28:43.301426
658,newsletter@empresa.com,Black Friday chegou - Até 70% de desconto,"🎉 Black Friday chegou - Até 70% de desconto 🎉

Não perca esta oportunidade única!

Visite nossa loja online e aproveite.

Equipe de Marketing",promocional,0,2025-06-17T06:58:08.639568
659,ganhe@dinheiro.com,PARABÉNS! Você ganhou R$ 10.000!,"Você foi SELECIONADO!

PARABÉNS! Você ganhou R$ 10.000!

Rápido! Oferta por tempo limitado!

Clique aqui: link-perigoso.com",spam,0,2025-06-18T00:59:11.316832
660,gerente@empresa.com,Cliente solicitou alterações,"Olá,

Espero que esteja bem. Gostaria de discutir sobre cliente solicitou alterações.

Por favor, confirme sua disponibilidade.

Atenciosamente,
Yuri Correia",importante,1,2025-06-22T14:15:49.726281
661,ana@yahoo.com,Que tal um almoço amanhã?,"Oi!

Tudo bem? que tal um almoço amanhã?

Me avisa se pode!

Abraços,
Ana Sophia",pessoal,1,2025-06-24T12:12:48.239957
662,maria@gmail.com,Reunião de família no domingo,"Oi!

Reunião de família no domingo

Espero sua resposta!

Beijos,
Vinícius",pessoal,1,2025-06-09T17:21:02.919738
663,ana@yahoo.com,Lembrete: consulta médica,"Oi!

Lembrete: consulta médica

Espero sua resposta!

Beijos,
Ana Julia",pessoal,1,2025-07-02T14:33:33.141058
664,maria@gmail.com,Que tal um almoço amanhã?,"Oi!

Que tal um almoço amanhã?

Espero sua resposta!

Beijos,
Lorenzo",pessoal,1,2025-06-18T14:43:08.090081
665,premio@sorteio.com,PARABÉNS! Você ganhou R$ 10.000!,"PARABÉNS!!!

PARABÉNS! Você ganhou R$ 10.000!

Clique no link abaixo AGORA!

www.site-suspeito.com/premio",spam,0,2025-07-04T20:58:51.347043
666,ganhe@dinheiro.com,PARABÉNS! Você ganhou R$ 10.000!,"Você foi SELECIONADO!

PARABÉNS! Você ganhou R$ 10.000!

Rápido! Oferta por tempo limitado!

Clique aqui: link-perigoso.com",spam,0,2025-07-06T04:37:37.323811
667,premio@sorteio.com,Você foi selecionado para um prêmio,"🚨 URGENTE 🚨

Você foi selecionado para um prêmio

Não perca esta chance única!

Confirme seus dados: site-falso.com",spam,0,2025-06-27T06:59:40.877098
668,projeto@empresa.com,Entrega do relatório mensal - Liquidação de fim de estoque,"Bom dia,

Precisamos alinhar alguns pontos sobre entrega do relatório mensal.

Podemos conversar hoje?

Abraços,
Renan Melo",importante,1,2025-06-21T06:20:23.160913
669,cliente@cliente.com,Proposta comercial - Prazo até sexta,"Prezado(a),

Segue em anexo os documentos relacionados a proposta comercial - prazo até sexta.

Qualquer dúvida, estou à disposição.

Cordialmente,
Raul Caldeira",importante,1,2025-06-30T09:51:45.699687
670,premio@sorteio.com,Ganhe dinheiro trabalhando em casa - Você foi selecionado para um prêmio,"PARABÉNS!!!

Ganhe dinheiro trabalhando em casa

Clique no link abaixo AGORA!

www.site-suspeito.com/premio",spam,0,2025-07-01T00:32:28.488100
671,joao@hotmail.com,Reunião de família no domingo - Que tal um almoço amanhã?,"Oi!

Reunião de família no domingo

Espero sua resposta!

Beijos,
Caleb",pessoal,1,2025-07-04T05:06:12.747048
672,premio@sorteio.com,Você foi selecionado para um prêmio,"PARABÉNS!!!

Você foi selecionado para um prêmio

Clique no link abaixo AGORA!

www.site-suspeito.com/premio",spam,0,2025-06-18T23:35:21.762781
673,maria@gmail.com,Que tal um almoço amanhã?,"Olá querido(a),

Lembrete: que tal um almoço amanhã?

Nos vemos em breve!

Com carinho,
Vicente",pessoal,1,2025-07-07T11:17:02.695676
674,projeto@empresa.com,Reunião de projeto amanhã às 14h,"Olá,

Espero que esteja bem. Gostaria de discutir sobre reunião de projeto amanhã às 14h.

Por favor, confirme sua disponibilidade.

Atenciosamente,
Bárbara Marques",importante,1,2025-06-19T01:26:01.424375
675,promocoes@loja.com,Cupom de desconto exclusivo - Proposta comercial - Prazo até sexta,"Olá!

Cupom de desconto exclusivo

Válido até 2025-07-18.

Compre agora!",promocional,0,2025-06-20T02:01:04.691424
676,premio@sorteio.com,Você foi selecionado para um prêmio,"🚨 URGENTE 🚨

Você foi selecionado para um prêmio

Não perca esta chance única!

Confirme seus dados: site-falso.com",spam,0,2025-06-22T04:40:29.886798
677,ana@yahoo.com,Fotos das férias em família,"Olá querido(a),

Lembrete: fotos das férias em família

Nos vemos em breve!

Com carinho,
Bernardo",pessoal,1,2025-07-07T15:13:01.449000
678,gerente@empresa.com,Entrega do relatório mensal,"Olá,

Espero que esteja bem. Gostaria de discutir sobre entrega do relatório mensal.

Por favor, confirme sua disponibilidade.

Atenciosamente,
Sra. Sabrina Sá",importante,1,2025-06-10T03:30:19.831381
679,newsletter@empresa.com,Promoção relâmpago - Apenas hoje,"Olá!

Promoção relâmpago - Apenas hoje

Válido até 2025-07-11.

Compre agora!",promocional,0,2025-06-14T13:35:10.516291
680,maria@gmail.com,Lembrete: consulta médica,"Olá querido(a),

Lembrete: lembrete: consulta médica

Nos vemos em breve!

Com carinho,
Ester",pessoal,1,2025-06-20T10:11:00.407236
681,maria@gmail.com,Lembrete: consulta médica,"Oi!

Tudo bem? lembrete: consulta médica

Me avisa se pode!

Abraços,
Caroline",pessoal,1,2025-06-17T06:55:05.942951
682,maria@gmail.com,Reunião de família no domingo - Oferta GRÁTIS por tempo limitado,"Oi!

Reunião de família no domingo

Espero sua resposta!

Beijos,
Dante",pessoal,1,2025-06-27T08:16:21.194956
683,maria@gmail.com,Convite para aniversário no sábado,"Olá querido(a),

Lembrete: convite para aniversário no sábado

Nos vemos em breve!

Com carinho,
Maria Eduarda",pessoal,1,2025-06-15T18:31:06.489040
684,newsletter@empresa.com,Black Friday chegou - Até 70% de desconto,"🎉 Black Friday chegou - Até 70% de desconto 🎉

Não perca esta oportunidade única!

Visite nossa loja online e aproveite.

Equipe de Marketing",promocional,0,2025-06-21T20:56:14.772648
685,premio@sorteio.com,Você foi selecionado para um prêmio,"🚨 URGENTE 🚨

Você foi selecionado para um prêmio

Não perca esta chance única!

Confirme seus dados: site-falso.com",spam,0,2025-07-02T23:35:39.702690
686,ana@yahoo.com,Lembrete: consulta médica,"Oi!

Lembrete: consulta médica

Espero sua resposta!

Beijos,
João Pedro",pessoal,1,2025-06-26T18:21:00.404965
687,rh@empresa.com,Reunião de projeto amanhã às 14h,"Bom dia,

Precisamos alinhar alguns pontos sobre reunião de projeto amanhã às 14h.

Podemos conversar hoje?

Abraços,
Davi Luiz da Cruz",importante,1,2025-06-29T15:48:19.010155
688,cliente@cliente.com,Cliente solicitou alterações,"Olá,

Espero que esteja bem. Gostaria de discutir sobre cliente solicitou alterações.

Por favor, confirme sua disponibilidade.

Atenciosamente,
Alexia Moreira",importante,1,2025-06-30T19:10:48.724281
689,newsletter@empresa.com,Cashback de 20% em compras,"Olá!

Cashback de 20% em compras

Válido até 2025-07-19.

Compre agora!",promocional,0,2025-06-30T00:08:59.601179
690,projeto@empresa.com,Proposta comercial - Prazo até sexta,"Olá,

Espero que esteja bem. Gostaria de discutir sobre proposta comercial - prazo até sexta.

Por favor, confirme sua disponibilidade.

Atenciosamente,
Srta. Bruna Costela",importante,1,2025-06-09T10:45:28.664979
691,joao@hotmail.com,Fotos das férias em família,"Olá querido(a),

Lembrete: fotos das férias em família

Nos vemos em breve!

Com carinho,
Oliver",pessoal,1,2025-06-24T22:16:53.094144
692,ana@yahoo.com,Parabéns pelo novo emprego!,"Oi!

Tudo bem? parabéns pelo novo emprego!

Me avisa se pode!

Abraços,
Lara",pessoal,1,2025-06-20T17:21:03.938177
693,joao@hotmail.com,Parabéns pelo novo emprego!,"Olá querido(a),

Lembrete: parabéns pelo novo emprego!

Nos vemos em breve!

Com carinho,
Nicole",pessoal,1,2025-06-25T14:53:39.665642
694,cliente@cliente.com,Entrega do relatório mensal - Black Friday chegou - Até 70% de desconto,"Bom dia,

Precisamos alinhar alguns pontos sobre entrega do relatório mensal.

Podemos conversar hoje?

Abraços,
Ana Sophia Mendes",importante,1,2025-06-28T15:56:42.047007
695,rh@empresa.com,Aprovação de orçamento,"Prezado(a),

Segue em anexo os documentos relacionados a aprovação de orçamento.

Qualquer dúvida, estou à disposição.

Cordialmente,
Davi Lucas Fonseca",importante,1,2025-06-23T05:54:14.417672
696,premio@sorteio.com,Oferta GRÁTIS por tempo limitado,"🚨 URGENTE 🚨

Oferta GRÁTIS por tempo limitado

Não perca esta chance única!

Confirme seus dados: site-falso.com",spam,0,2025-06-26T10:20:30.916657
697,promocoes@loja.com,Black Friday chegou - Até 70% de desconto,"🎉 Black Friday chegou - Até 70% de desconto 🎉

Não perca esta oportunidade única!

Visite nossa loja online e aproveite.

Equipe de Marketing",promocional,0,2025-06-11T01:21:38.732326
698,premio@sorteio.com,Sorteio de iPhone - Você foi sorteado!,"PARABÉNS!!!

Sorteio de iPhone - Você foi sorteado!

Clique no link abaixo AGORA!

www.site-suspeito.com/premio",spam,0,2025-06-10T10:26:30.387952
699,maria@gmail.com,Que tal um almoço amanhã?,"Olá querido(a),

Lembrete: que tal um almoço amanhã?

Nos vemos em breve!

Com carinho,
Isabel",pessoal,1,2025-07-07T11:41:42.428555
700,ana@yahoo.com,Reunião de família no domingo,"Olá querido(a),

Lembrete: reunião de família no domingo

Nos vemos em breve!

Com carinho,
Nicolas",pessoal,1,2025-06-19T07:48:00.494647
701,premio@sorteio.com,Sorteio de iPhone - Você foi sorteado!,"🚨 URGENTE 🚨

Sorteio de iPhone - Você foi sorteado!

Não perca esta chance única!

Confirme seus dados: site-falso.com",spam,0,2025-06-14T10:32:43.236139
702,ofertas@marketplace.com,Cashback de 20% em compras,"🎉 Cashback de 20% em compras 🎉

Não perca esta oportunidade única!

Visite nossa loja online e aproveite.

Equipe de Marketing",promocional,0,2025-06-30T20:54:27.811263
703,cliente@cliente.com,Entrega do relatório mensal - Aprovação de orçamento,"Prezado(a),

Segue em anexo os documentos relacionados a entrega do relatório mensal.

Qualquer dúvida, estou à disposição.

Cordialmente,
Marcelo Fogaça",importante,1,2025-06-24T08:06:28.869071
704,joao@hotmail.com,Fotos das férias em família - Reunião de família no domingo,"Olá querido(a),

Lembrete: fotos das férias em família

Nos vemos em breve!

Com carinho,
Murilo",pessoal,1,2025-06-19T23:43:12.502568
705,joao@hotmail.com,Que tal um almoço amanhã?,"Oi!

Que tal um almoço amanhã?

Espero sua resposta!

Beijos,
Leonardo",pessoal,1,2025-07-05T11:30:05.432693
706,joao@hotmail.com,Convite para aniversário no sábado,"Oi!

Convite para aniversário no sábado

Espero sua resposta!

Beijos,
Vitória",pessoal,1,2025-07-06T22:42:26.267328
707,gerente@empresa.com,Deadline do projeto movido,"Bom dia,

Precisamos alinhar alguns pontos sobre deadline do projeto movido.

Podemos conversar hoje?

Abraços,
Sra. Mariane Albuquerque",importante,1,2025-06-26T16:49:37.177271
708,naoresponda@spam.com,Ganhe dinheiro trabalhando em casa,"PARABÉNS!!!

Ganhe dinheiro trabalhando em casa

Clique no link abaixo AGORA!

www.site-suspeito.com/premio",spam,0,2025-06-23T14:52:41.569089
709,projeto@empresa.com,Aprovação de orçamento - Lembrete: consulta médica,"Olá,

Espero que esteja bem. Gostaria de discutir sobre aprovação de orçamento.

Por favor, confirme sua disponibilidade.

Atenciosamente,
Luna Rezende",importante,1,2025-07-01T19:24:41.158186
710,newsletter@empresa.com,Promoção relâmpago - Apenas hoje,"🎉 Promoção relâmpago - Apenas hoje 🎉

Não perca esta oportunidade única!

Visite nossa loja online e aproveite.

Equipe de Marketing",promocional,0,2025-06-22T00:59:33.026270
711,ofertas@marketplace.com,Oferta especial para você,"Promoção especial para você!

Oferta especial para você

Use o cupom: DESCONTO20

Equipe Comercial",promocional,0,2025-07-03T01:35:16.249901
712,ofertas@marketplace.com,Black Friday chegou - Até 70% de desconto,"🎉 Black Friday chegou - Até 70% de desconto 🎉

Não perca esta oportunidade única!

Visite nossa loja online e aproveite.

Equipe de Marketing",promocional,0,2025-06-14T07:39:01.389617
